Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","729","Sudan","5510","Production","0113","Rice","2022","2022","t","28000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5510","Production","0113","Rice","2023","2023","t","21880","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5510","Production","0113","Rice","2024","2024","t","27817.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2015","2015","t","778600","A","Official value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2016","2016","t","516000","A","Official value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2017","2017","t","463000","A","Official value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2018","2018","t","702000","A","Official value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2019","2019","t","726000","A","Official value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2020","2020","t","717578","A","Official value",""
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2021","2021","t","676380","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2022","2022","t","476270","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2023","2023","t","377900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","729","Sudan","5510","Production","0111","Wheat","2024","2024","t","490320","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2015","2015","t","124940","A","Official value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2016","2016","t","95917","A","Official value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2017","2017","t","95651","A","Official value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2018","2018","t","92210","A","Official value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2019","2019","t","100332","A","Official value",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2020","2020","t","130000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2021","2021","t","115943.92","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2022","2022","t","100000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2023","2023","t","100000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","0111","Wheat","2024","2024","t","98000","X","Value from external organization","Unofficial figure"
